Flop0,Flop1,Flop2,Turn,River,Chips,Hands0,Hands1,Action0,Action1,Action2,Action3,Action4,Action5,Action6,Action7,Action8,Action9
4,6,8,-1,-1,408.6,28,39,1,4,4,4,4,6,-1,-1,-1,-1
18,40,37,50,19,482.5,24,20,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,441.5,34,33,0,2,4,4,4,6,-1,-1,-1,-1
46,14,43,10,20,273.85,35,9,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,416.1,28,16,1,3,4,4,4,6,-1,-1,-1,-1
19,2,47,46,25,412.75,1,9,1,3,4,4,3,4,6,-1,-1,-1
4,6,9,-1,-1,786.75,48,0,0,2,4,2,-2,4,6,-1,-1,-1
18,25,26,35,5,458.5,-1,-1,0,2,3,2,3,4,7,-1,-1,-1
4,6,10,-1,-1,465,29,21,1,3,2,4,2,4,6,-1,-1,-1
5,22,29,8,20,402,17,50,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,212.85,26,45,1,3,4,4,4,6,-1,-1,-1,-1
7,12,25,23,40,404,17,9,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,620.5,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
41,16,30,32,7,421,15,45,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,192.05,50,23,0,2,4,4,4,6,-1,-1,-1,-1
32,24,10,13,44,400,15,27,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,705,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
27,1,9,0,49,234.35,14,2,1,3,2,2,4,6,-1,-1,-1,-1
4,6,8,-1,-1,468,-1,-1,0,2,3,3,4,7,-1,-1,-1,-1
25,2,48,20,17,462.25,22,21,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,732.75,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1
1,26,38,43,44,417,40,27,1,3,4,3,4,2,9,6,-1,-1
4,7,13,-1,-1,195.15,47,41,0,2,2,-2,2,2,9,6,-1,-1
42,32,18,6,4,513.25,8,10,0,2,3,3,4,4,6,-1,-1,-1
5,7,9,-1,-1,680.25,49,47,1,2,-2,2,4,4,6,-1,-1,-1
47,34,44,12,51,402,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1
4,6,9,-1,-1,570.5,37,50,1,3,4,4,3,4,6,-1,-1,-1
13,36,5,48,38,618.25,45,15,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,574.25,32,20,1,3,4,4,4,6,-1,-1,-1,-1
35,48,44,5,51,625.75,-1,-1,0,2,3,4,4,4,7,-1,-1,-1
5,7,9,-1,-1,566.25,39,37,1,2,-2,4,4,4,6,-1,-1,-1
25,48,14,37,6,527.75,30,34,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,663.25,51,35,0,2,2,-2,2,-2,4,6,-1,-1
35,27,42,24,32,400,10,38,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,441.8,2,1,1,3,4,4,4,6,-1,-1,-1,-1
40,41,16,50,7,489.75,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1
4,6,8,-1,-1,700.75,36,42,1,3,4,4,2,6,-1,-1,-1,-1
6,22,40,4,43,461.75,42,23,1,3,4,4,2,6,-1,-1,-1,-1
4,6,8,-1,-1,728.25,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1
33,9,24,6,5,670,47,31,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,431.5,8,21,0,2,4,4,4,6,-1,-1,-1,-1
10,26,3,36,50,499.25,43,31,0,2,4,3,2,-2,6,-1,-1,-1
4,6,8,-1,-1,685.75,27,35,1,3,4,2,4,3,6,-1,-1,-1
39,29,13,36,1,429.25,8,3,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,755.25,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
14,23,28,0,43,638,49,2,1,3,4,4,3,4,6,-1,-1,-1
4,6,9,-1,-1,460.6,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1
10,28,4,31,14,470.25,11,3,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,713.25,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
8,23,11,24,31,657.5,46,28,1,3,4,3,4,4,3,6,-1,-1
4,7,9,-1,-1,440.6,49,45,0,2,2,-2,4,2,-2,6,-1,-1
43,50,37,19,15,405.5,2,46,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,451.55,22,38,0,2,2,-2,4,4,6,-1,-1,-1
34,49,11,3,14,443.75,24,8,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,738.75,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
6,31,24,3,1,423.5,20,51,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,393.05,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
14,29,26,41,32,455.25,45,0,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,726.75,4,5,0,2,4,4,4,6,-1,-1,-1,-1
8,51,5,32,14,406,-1,-1,0,2,3,3,3,3,7,-1,-1,-1
5,7,9,-1,-1,461.05,28,49,1,2,-2,2,2,2,6,-1,-1,-1
24,22,38,51,42,165.55,26,34,1,3,4,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,429,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1
39,30,45,32,40,400,42,21,1,4,4,2,3,4,2,6,-1,-1
4,6,9,-1,-1,520.55,48,44,0,3,4,2,-2,2,3,6,-1,-1
20,7,31,25,34,467.5,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1
4,6,8,-1,-1,407.5,29,48,1,3,4,2,4,6,-1,-1,-1,-1
29,10,40,16,36,457,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,417,30,51,1,3,4,4,4,6,-1,-1,-1,-1
42,19,26,37,9,478.55,8,36,1,3,4,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,396,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1
15,21,18,41,44,563.5,22,38,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,582.5,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
15,6,3,46,5,394,49,16,1,2,3,9,6,-1,-1,-1,-1,-1
6,8,8,-1,-1,563.5,11,7,0,2,2,3,6,-1,-1,-1,-1,-1
10,18,29,17,51,406,50,27,1,3,6,-1,-1,-1,-1,-1,-1,-1
4,4,4,-1,-1,74,9,48,0,9,6,-1,-1,-1,-1,-1,-1,-1
1,34,6,27,29,405.75,-1,-1,0,2,3,7,-1,-1,-1,-1,-1,-1
5,5,5,-1,-1,73.75,50,2,1,9,-2,6,-1,-1,-1,-1,-1,-1
15,10,34,3,31,657.05,27,14,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,401.5,13,48,0,2,2,-2,4,4,6,-1,-1,-1
16,45,2,32,34,601.1,47,11,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,541,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
29,49,6,31,17,674.6,23,35,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,467,7,36,0,2,4,4,4,6,-1,-1,-1,-1
6,39,19,2,0,836.55,18,26,1,2,-2,2,9,6,-1,-1,-1,-1
5,9,9,-1,-1,415,-1,-1,0,2,3,2,9,7,-1,-1,-1,-1
3,13,0,36,48,1257.05,-1,-1,0,2,3,2,3,7,-1,-1,-1,-1
5,9,9,-1,-1,394,21,23,1,2,-2,2,9,6,-1,-1,-1,-1
42,43,9,50,27,664.1,3,48,0,2,4,-2,4,2,-2,6,-1,-1
4,7,9,-1,-1,405.5,49,17,1,3,4,4,4,3,6,-1,-1,-1
31,27,16,18,43,649.4,42,36,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,527.5,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1
40,26,41,22,50,728.4,35,28,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,447.5,47,39,0,2,2,-2,4,4,6,-1,-1,-1
13,8,27,26,15,688.4,17,5,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,486.5,45,48,0,2,2,-2,4,3,6,-1,-1,-1
6,51,43,36,49,635.4,18,2,0,2,4,4,2,-2,6,-1,-1,-1
4,6,8,-1,-1,537,35,40,1,3,4,4,4,3,6,-1,-1,-1
18,19,26,31,44,407.5,3,11,0,2,4,3,2,-2,6,-1,-1,-1
4,6,8,-1,-1,254,28,40,1,3,4,2,4,3,6,-1,-1,-1
23,21,7,4,43,601.4,11,3,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,570,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
13,47,27,22,5,402,-1,-1,0,2,3,3,4,4,7,-1,-1,-1
5,7,9,-1,-1,321.5,4,6,1,2,-2,2,4,4,6,-1,-1,-1
32,16,5,18,1,628.9,51,10,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,542,26,25,0,2,2,-2,4,4,6,-1,-1,-1
42,9,45,35,50,616.4,25,13,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,553.5,29,46,0,2,2,-2,2,-2,4,6,-1,-1
7,30,14,24,11,436,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,349,16,49,1,3,4,4,4,6,-1,-1,-1,-1
5,27,22,32,46,548.4,40,49,1,2,-2,4,4,4,6,-1,-1,-1
5,7,9,-1,-1,621,44,37,0,2,3,4,4,4,6,-1,-1,-1
6,7,3,13,25,614.9,38,40,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,553.5,46,1,0,2,2,-2,4,4,6,-1,-1,-1
1,39,23,36,5,618.4,4,32,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,549,29,10,1,4,4,4,4,6,-1,-1,-1,-1
38,37,32,49,16,615.5,44,35,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,550.5,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
12,50,39,18,4,666,42,38,0,2,3,3,4,4,6,-1,-1,-1
5,7,9,-1,-1,498,35,29,1,2,-2,2,4,4,6,-1,-1,-1
23,6,8,39,45,402,-1,-1,0,2,2,3,3,9,7,-1,-1,-1
4,8,10,-1,-1,464.5,18,15,1,3,4,2,2,9,6,-1,-1,-1
26,25,51,12,7,400,48,46,1,2,-2,2,4,2,6,-1,-1,-1
5,7,9,-1,-1,866,-1,-1,0,2,3,3,4,3,7,-1,-1,-1
1,7,41,17,43,753.5,0,49,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,410,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
9,29,4,7,39,487.35,47,8,1,3,2,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,584.6,-1,-1,0,2,3,3,3,7,-1,-1,-1,-1
35,15,4,14,27,635.5,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1
4,6,8,-1,-1,630,41,24,1,3,4,4,2,6,-1,-1,-1,-1
9,40,45,7,26,781,36,42,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,406,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
15,13,31,9,12,623.5,-1,-1,0,2,3,3,4,4,7,-1,-1,-1
5,7,9,-1,-1,641.5,26,24,1,2,-2,2,4,4,6,-1,-1,-1
33,45,1,39,35,526.85,26,36,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,544.6,19,11,1,3,4,4,4,6,-1,-1,-1,-1
48,23,49,28,12,427.5,10,8,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,296,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
3,47,10,44,43,396.6,-1,-1,0,3,2,-2,2,-2,4,7,-1,-1
4,7,10,-1,-1,470,46,20,1,4,4,3,4,3,4,6,-1,-1
50,12,41,0,27,384.6,35,37,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,481.5,47,8,0,2,4,4,4,6,-1,-1,-1,-1
35,37,28,27,2,1058.55,42,51,1,2,-2,2,3,4,2,3,6,-1
5,9,11,-1,-1,591,38,40,0,2,3,2,-2,4,9,-2,6,-1
38,42,31,47,32,380.1,12,46,1,3,4,4,3,4,6,-1,-1,-1
4,6,9,-1,-1,485,21,5,0,2,4,2,-2,4,6,-1,-1,-1
8,15,38,7,10,457.6,37,33,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,680.5,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
34,31,16,35,11,1020.3,43,29,1,3,4,2,4,3,6,-1,-1,-1
4,6,8,-1,-1,628.25,44,30,0,2,4,3,2,-2,6,-1,-1,-1
23,13,17,15,46,952.3,6,5,1,3,4,2,4,6,-1,-1,-1,-1
4,6,8,-1,-1,695.75,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1
27,25,16,5,6,983.8,39,17,1,3,4,2,4,6,-1,-1,-1,-1
4,6,8,-1,-1,663.75,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1
21,49,50,8,9,411.5,13,19,1,3,4,2,4,6,-1,-1,-1,-1
4,6,8,-1,-1,761.5,14,15,0,2,4,3,4,6,-1,-1,-1,-1
18,41,25,16,4,400,-1,-1,0,2,3,3,4,7,-1,-1,-1,-1
4,6,8,-1,-1,790,36,43,1,3,2,2,4,6,-1,-1,-1,-1
7,23,30,38,22,406,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,391,13,5,1,3,4,3,4,4,6,-1,-1,-1
27,26,2,43,19,597.5,37,48,1,3,4,4,3,4,6,-1,-1,-1
4,6,9,-1,-1,660.5,25,14,0,2,4,2,-2,4,6,-1,-1,-1
26,40,46,8,3,400,-1,-1,0,2,3,4,4,4,7,-1,-1,-1
5,7,9,-1,-1,491,20,24,1,2,-2,4,4,4,6,-1,-1,-1
2,49,15,48,5,404,31,29,1,3,4,4,3,4,6,-1,-1,-1
4,6,9,-1,-1,232.5,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1
10,44,34,8,39,403.5,12,45,1,4,4,3,4,4,3,6,-1,-1
4,7,9,-1,-1,350,30,14,0,3,2,-2,4,2,-2,6,-1,-1
3,5,40,11,27,419,34,41,1,3,4,3,4,3,4,3,6,-1
4,7,10,-1,-1,333.5,49,44,0,2,2,-2,2,-2,2,-2,6,-1
23,10,42,3,46,400,43,36,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,563,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
15,41,45,22,43,468.55,46,35,0,2,2,3,4,4,6,-1,-1,-1
4,8,10,-1,-1,407,28,34,1,3,4,2,4,4,6,-1,-1,-1
15,17,12,46,16,500.5,39,10,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,755.1,21,50,0,3,4,4,4,6,-1,-1,-1,-1
30,20,38,36,37,539.05,35,44,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,402,48,7,0,2,4,4,4,6,-1,-1,-1,-1
25,7,39,36,26,506.5,42,48,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,748.7,15,50,0,2,2,-2,4,4,6,-1,-1,-1
26,41,46,0,27,525.05,47,19,1,3,2,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,415.5,44,18,0,2,2,-2,4,4,6,-1,-1,-1
47,44,9,50,39,532.3,49,24,1,3,4,2,4,6,-1,-1,-1,-1
4,6,8,-1,-1,407.25,48,0,0,2,4,3,4,6,-1,-1,-1,-1
7,1,36,42,49,570,12,46,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,179.2,24,23,1,4,4,4,4,6,-1,-1,-1,-1
1,9,30,42,24,515.65,19,28,0,3,2,-2,4,4,6,-1,-1,-1
4,7,9,-1,-1,422.5,6,5,1,4,4,3,4,4,6,-1,-1,-1
23,32,18,37,34,631.6,13,20,0,3,2,-2,4,4,6,-1,-1,-1
4,7,9,-1,-1,116.7,15,19,1,4,4,3,4,4,6,-1,-1,-1
28,4,29,27,1,508,41,46,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,450,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
14,10,8,35,40,527.75,26,21,1,3,4,2,4,6,-1,-1,-1,-1
4,6,8,-1,-1,429.5,34,28,0,2,4,3,4,6,-1,-1,-1,-1
33,42,51,30,27,626.6,-1,-1,0,3,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,119,3,47,1,4,4,3,4,4,6,-1,-1,-1
14,46,32,10,1,503,37,34,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,453.5,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
5,38,41,11,24,542.5,29,17,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,413.5,31,26,0,2,2,-2,4,3,6,-1,-1,-1
23,51,8,46,24,425,44,26,0,2,4,3,3,6,-1,-1,-1,-1
4,6,8,-1,-1,528.5,13,5,1,3,4,2,2,6,-1,-1,-1,-1
8,13,24,22,6,148.5,44,46,1,2,-2,2,9,6,-1,-1,-1,-1
5,8,8,-1,-1,402,-1,-1,0,2,3,9,-2,7,-1,-1,-1,-1
20,45,42,37,2,400,32,49,0,2,2,-2,2,9,-2,6,-1,-1
4,7,12,-1,-1,618.5,48,35,1,3,4,3,2,2,3,6,-1,-1
33,50,22,26,23,435,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1
4,6,9,-1,-1,1017.35,42,14,1,3,4,4,3,4,6,-1,-1,-1
24,12,26,41,27,400,5,17,1,2,9,-2,6,-1,-1,-1,-1,-1
7,7,7,-1,-1,667.75,34,35,0,2,2,3,6,-1,-1,-1,-1,-1
21,24,27,12,41,432.5,50,11,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,1036.45,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
42,47,21,25,31,465,36,20,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,1001.25,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
46,36,26,31,40,411.6,-1,-1,0,2,2,2,-2,4,3,7,-1,-1
4,9,11,-1,-1,1055.55,34,30,1,3,4,2,3,4,2,6,-1,-1
15,30,44,31,43,420,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,260.6,24,50,1,3,4,4,4,6,-1,-1,-1,-1
18,40,0,41,12,408,24,30,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,272.1,25,45,0,3,4,4,4,6,-1,-1,-1,-1
36,40,38,7,44,429,37,32,0,2,3,3,2,-2,9,-2,6,-1
5,7,10,-1,-1,1327.05,-1,-1,1,2,-2,2,4,3,2,3,7,-1
23,33,6,3,20,417,28,14,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,261.2,37,16,0,3,4,4,4,6,-1,-1,-1,-1
36,26,3,0,13,378.5,-1,-1,1,2,-2,2,4,3,4,3,7,-1
5,7,10,-1,-1,297.8,50,25,0,2,3,3,2,-2,9,-2,6,-1
12,50,2,23,36,400,27,31,0,2,2,-2,2,-2,2,-2,6,-1
4,7,10,-1,-1,595.1,51,18,1,3,4,3,4,3,2,3,6,-1
29,51,5,10,12,439.5,-1,-1,0,2,2,-2,2,-2,3,7,-1,-1
4,7,10,-1,-1,680.6,49,2,1,3,4,3,4,3,2,6,-1,-1
35,51,33,19,43,238.5,18,29,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,423.5,24,32,0,2,2,-2,4,3,6,-1,-1,-1
44,2,5,11,4,417.5,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,801.3,40,1,1,3,4,3,4,4,6,-1,-1,-1
28,24,4,45,26,395.5,0,38,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,822.8,12,43,0,3,4,4,4,6,-1,-1,-1,-1
4,18,49,22,21,391.5,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,826.4,25,5,1,3,4,3,4,4,6,-1,-1,-1
45,34,38,37,16,240,10,2,1,3,4,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,420,47,18,0,2,4,3,3,6,-1,-1,-1,-1
17,28,9,29,51,400,1,34,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,194.9,38,20,0,3,4,4,4,6,-1,-1,-1,-1
48,37,29,40,7,137,51,3,1,3,4,4,2,4,6,-1,-1,-1
4,6,10,-1,-1,520,18,49,0,2,4,2,3,4,6,-1,-1,-1
2,39,1,13,15,425.5,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
4,7,10,-1,-1,789.9,38,33,1,3,4,3,4,3,4,6,-1,-1
39,6,20,4,33,400,0,41,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,260.5,51,8,0,3,4,4,4,6,-1,-1,-1,-1
26,49,38,45,32,142.75,35,41,0,2,3,3,9,6,-1,-1,-1,-1
5,7,9,-1,-1,513.75,42,50,1,2,-2,2,2,6,-1,-1,-1,-1
27,8,19,11,23,142.5,22,50,1,3,4,4,2,6,-1,-1,-1,-1
4,6,8,-1,-1,513.5,49,14,0,2,4,4,3,6,-1,-1,-1,-1
44,38,13,17,51,390,45,1,1,2,-2,2,2,4,6,-1,-1,-1
5,7,9,-1,-1,868.9,-1,-1,0,3,3,3,3,4,7,-1,-1,-1
1,32,10,19,23,530.5,50,9,0,2,2,-2,4,4,6,-1,-1,-1
4,7,9,-1,-1,485,28,48,1,3,4,3,4,4,6,-1,-1,-1
28,41,36,25,12,473.5,19,40,0,2,2,-2,4,3,6,-1,-1,-1
4,7,9,-1,-1,784.9,45,39,1,3,4,3,4,2,6,-1,-1,-1
42,43,5,10,16,530,50,45,0,2,2,-2,4,4,6,-1,-1,-1
4,7,9,-1,-1,484.5,21,51,1,3,4,3,4,4,6,-1,-1,-1
35,9,39,4,15,563.5,41,42,1,2,-2,2,2,3,6,-1,-1,-1
5,7,10,-1,-1,448.5,-1,-1,0,2,3,3,9,-2,7,-1,-1,-1
22,20,8,47,49,465,48,30,1,2,-2,6,-1,-1,-1,-1,-1,-1
5,5,5,-1,-1,112.5,50,2,0,2,9,6,-1,-1,-1,-1,-1,-1
47,40,43,5,15,472.35,50,26,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,104.25,28,27,1,3,4,4,4,6,-1,-1,-1,-1
33,18,32,14,37,1000,23,20,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,415.5,39,27,0,2,2,-2,4,3,6,-1,-1,-1
50,23,24,32,8,417.5,35,17,1,4,4,2,4,6,-1,-1,-1,-1
4,6,8,-1,-1,104,-1,-1,0,3,4,3,4,7,-1,-1,-1,-1
27,10,43,36,8,400,33,9,0,2,4,4,2,-2,6,-1,-1,-1
4,6,8,-1,-1,512.1,-1,-1,1,3,4,4,4,3,7,-1,-1,-1
22,27,49,3,15,400,-1,-1,0,3,2,-2,3,4,7,-1,-1,-1
4,7,9,-1,-1,165.5,13,24,1,4,4,3,2,4,6,-1,-1,-1
36,3,44,6,5,400,0,16,0,2,2,-2,2,-2,9,-2,6,-1
4,7,10,-1,-1,216.5,46,28,1,3,4,3,4,3,4,9,6,-1
35,31,36,12,3,400,20,22,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,432.5,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
32,12,26,20,23,445,30,31,0,2,2,-2,4,4,6,-1,-1,-1
4,7,9,-1,-1,385.5,14,9,1,3,4,3,4,4,6,-1,-1,-1
33,51,8,0,13,469.5,27,49,0,2,2,-2,3,4,6,-1,-1,-1
4,7,9,-1,-1,360.5,20,35,1,3,4,3,2,4,6,-1,-1,-1
43,10,27,17,31,896.5,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,515,7,5,1,3,4,4,4,6,-1,-1,-1,-1
3,25,51,49,22,468,-1,-1,0,2,2,3,3,3,7,-1,-1,-1
4,8,10,-1,-1,359.5,27,48,1,3,4,2,2,9,6,-1,-1,-1
44,17,51,38,10,794,20,12,1,2,-2,2,4,4,6,-1,-1,-1
5,7,9,-1,-1,616,41,36,0,2,3,3,4,4,6,-1,-1,-1
13,7,5,3,50,400,34,41,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,737.5,49,26,0,2,4,4,4,6,-1,-1,-1,-1
20,11,45,14,5,448.5,0,16,0,2,2,-2,4,2,-2,6,-1,-1
4,7,9,-1,-1,700,-1,-1,1,3,4,3,4,4,3,7,-1,-1
50,29,1,41,27,425.5,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,233.45,30,38,1,3,4,3,4,4,6,-1,-1,-1
8,33,22,19,11,395.5,13,35,1,4,2,2,4,6,-1,-1,-1,-1
4,6,8,-1,-1,262.95,-1,-1,0,3,3,3,4,7,-1,-1,-1,-1
33,10,30,0,41,735.5,37,43,0,2,3,2,3,6,-1,-1,-1,-1
5,9,9,-1,-1,672.5,14,22,1,2,-2,2,9,6,-1,-1,-1,-1
10,17,21,51,19,411.5,-1,-1,0,2,2,-2,2,9,-2,7,-1,-1
4,7,12,-1,-1,395.55,16,49,1,3,4,3,4,2,9,6,-1,-1
38,17,31,48,20,1375.5,-1,-1,1,2,-2,4,2,4,3,7,-1,-1
5,7,9,-1,-1,431.5,37,21,0,2,3,4,3,2,-2,6,-1,-1
41,8,7,29,23,400,33,34,1,2,-2,4,3,4,4,6,-1,-1
5,8,10,-1,-1,521.5,-1,-1,0,2,3,2,-2,4,4,7,-1,-1
19,51,39,18,8,96,28,27,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,403.6,33,35,0,3,4,4,4,6,-1,-1,-1,-1
21,36,19,32,8,396,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
4,7,10,-1,-1,303.6,20,34,1,3,4,3,4,3,4,6,-1,-1
14,19,51,32,4,415.5,-1,-1,0,2,3,4,3,3,7,-1,-1,-1
5,7,9,-1,-1,376.6,22,21,1,2,-2,4,2,2,6,-1,-1,-1
10,8,48,51,26,400,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,318.5,40,37,1,3,4,4,4,6,-1,-1,-1,-1
34,14,40,12,9,423.5,8,45,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,404,38,48,1,3,4,4,4,6,-1,-1,-1,-1
45,8,20,7,16,446.5,34,41,1,2,-2,2,4,4,6,-1,-1,-1
5,7,9,-1,-1,404,47,29,0,2,3,3,4,4,6,-1,-1,-1
15,36,32,27,19,406,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,482.5,47,29,1,3,4,3,4,4,6,-1,-1,-1
11,21,27,45,23,400,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,238,10,13,1,3,4,4,4,6,-1,-1,-1,-1
37,35,24,12,20,69,48,50,0,2,9,6,-1,-1,-1,-1,-1,-1
6,6,6,-1,-1,443.5,49,42,1,2,3,6,-1,-1,-1,-1,-1,-1
12,34,9,5,15,410,16,25,1,2,-2,2,4,4,6,-1,-1,-1
5,7,9,-1,-1,515,3,0,0,2,3,3,4,4,6,-1,-1,-1
1,6,40,39,12,403.6,-1,-1,0,2,3,2,3,7,-1,-1,-1,-1
5,9,9,-1,-1,247,36,41,1,2,-2,2,9,6,-1,-1,-1,-1
